stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2165,2165,Lexington & Polaris,LEXINGTON AVE & POLARIS ST,43.179103,-77.667832,,,,
2167,2167,Lexington & Stenson,LEXINGTON AVE & STENSON ST,43.179314,-77.663259,,,,
2168,2168,Lexington & Stenson,LEXINGTON AVE & STENSON ST,43.179107,-77.663103,,,,
2170,2170,Lifetime Assistance,LIFETIME ASSISTANCE DR & STENSON ST,43.106011,-77.710994,,,,
2171,2171,Lincoln & 114 Lincoln,LINCOLN AVE & RAMP,43.147644,-77.655882,,,,
2175,2175,Lincoln & Chili,LINCOLN AVE,43.144159,-77.655751,,,,
2176,2176,Lincoln & Chili,LINCOLN AVE & CEDAR PL,43.143819,-77.655902,,,,
2180,2180,Lincoln & Forbes,LINCOLN AVE & FORBES ST,43.146778,-77.655721,,,,
2186,2186,Lincoln & West,LINCOLN AVE & WEST AVE,43.149794,-77.655706,,,,
2187,2187,Lincoln & Wilbur,LINCOLN AVE & WILBUR ST,43.14589,-77.655889,,,,
2197,2197,Linden & Bluff,COUNTY HWY 15 & BLUFF DR,43.120659,-77.478779,,,,
2198,2198,Linden & Bluff,COUNTY HWY 15 & BLUFF DR,43.120563,-77.478486,,,,
2199,2199,Linden & DePaul,COUNTY HWY 15 & DEPAUL DR,43.119571,-77.482698,,,,
2200,2200,Linden & De Paul,COUNTY HWY 15 & DEPAUL DR,43.119718,-77.482603,,,,
2201,2201,Linden & Lincoln,COUNTY HWY 15 & N LINCOLN RD,43.120342,-77.480043,,,,
2208,2208,Linden & Washington,COUNTY HWY 15 & STATE HWY 153,43.119018,-77.486001,,,,
2209,2209,Ling & 126 Ling,LING RD & DRIVEWAY,43.263651,-77.63152,,,,
2210,2210,Ling & Barret,LING RD & BARRETT PKWY,43.263576,-77.631477,,,,
2211,2211,Ling & Calm Lake,LING RD & CALM LAKE CIR,43.263906,-77.644746,,,,
2212,2212,Ling & Calm Lake,LING RD & CALM LAKE CIR,43.263752,-77.642849,,,,
2213,2213,Ling & Calm Lake,LING RD & CALM LAKE CIR,43.263862,-77.642633,,,,
2214,2214,Ling & Dewey,LING RD & COUNTY HWY 132,43.263946,-77.646296,,,,
2215,2215,Ling & Greenleaf,LING RD & COUNTY HWY 132,43.263613,-77.628233,,,,
2216,2216,Ling & Greenleaf,LING RD & COUNTY HWY 132,43.263533,-77.628073,,,,
2217,2217,Ling & HoJack,,43.263761,-77.644022,,,,
2218,2218,Ling & Kirkwood,LING RD & KIRKWOOD RD,43.263691,-77.63812,,,,
2219,2219,Ling & Kirkwood,LING RD & KIRKWOOD RD,43.26379,-77.637809,,,,
2222,2222,Long Leaf & 301 Long Leaf,LONGLEAF BLVD & INDIGO CREEK DR,43.183304,-77.693388,,,,
2223,2223,Long Leaf & 301 Long Leaf,LONGLEAF BLVD & CANAL LANDING BLVD,43.182983,-77.693508,,,,
2226,2226,Long Pond & 1413 Long Pond,COUNTY HWY 136 & KAYWOOD DR,43.199838,-77.700036,,,,
2227,2227,Long Pond & 1516 Long Pond,COUNTY HWY 136 & PARK RDG,43.19354,-77.701328,,,,
2228,2228,Long Pond & 1570 Long Pond,COUNTY HWY 136 & AMBERWOOD PL,43.189621,-77.701361,,,,
2229,2229,Long Pond & 2137 Long Pond,COUNTY HWY 136 & MORNINGSTAR DR,43.17072,-77.701703,,,,
2230,2230,Long Pond & Amberwood,COUNTY HWY 136 & AMBERWOOD PL,43.190581,-77.701353,,,,
2231,2231,Long Pond & Auburn,COUNTY HWY 136 & AUBURN AVE,43.175785,-77.701488,,,,
2234,2234,Long Pond & Canal Landing,,43.185157,-77.70143,,,,
2235,2235,Long Pond & Canal Landing,COUNTY HWY 136 & CANAL LANDING BLVD,43.184759,-77.701706,,,,
2238,2238,Long Pond & Cole,COUNTY HWY 136 & COLE AVE,43.174697,-77.701715,,,,
2239,2239,Long Pond & Ford,COUNTY HWY 136 & FORD AVE,43.173244,-77.701706,,,,
2240,2240,Long Pond & Gates Greece Townline,COUNTY HWY 136 & GATES GREECE TOWNLINE RD,43.179629,-77.701706,,,,
2241,2241,Long Pond & Holmes,COUNTY HWY 136 & HOLMES RD,43.201945,-77.698093,,,,
2242,2242,Long Pond & Ingress,COUNTY HWY 136 & INGRESS PARK,43.179266,-77.701451,,,,
2243,2243,Long Pond & Kaywood,COUNTY HWY 136 & KAYWOOD DR,43.199542,-77.699954,,,,
2244,2244,Long Pond & Kentucky,COUNTY HWY 136 & KENTUCKY AVE,43.172242,-77.701486,,,,
2245,2245,Long Pond & Koladyne,COUNTY HWY 136 & KOLADYNE AVE,43.172829,-77.7015,,,,
2246,2246,Long Pond & Laurelwood,COUNTY HWY 136 & LAURELWOOD DR,43.195017,-77.701284,,,,
2248,2248,Long Pond & Morningstar,COUNTY HWY 136 & MORNINGSTAR DR,43.171756,-77.701686,,,,
2249,2249,Long Pond & Norwood,COUNTY HWY 136 & NORWOOD AVE,43.175768,-77.701719,,,,
2250,2250,Long Pond & Park Ridge N Ent,COUNTY HWY 136 & PARK RDG,43.19454,-77.70156,,,,
2251,2251,Long Pond & Park Ridge S Ent,COUNTY HWY 136 & PARK RDG,43.190884,-77.701596,,,,
2252,2252,Long Pond & Park Ridge S Ent,COUNTY HWY 136 & PARK RDG,43.189592,-77.701632,,,,
2253,2253,Long Pond & Red Rock,COUNTY HWY 136 & RED ROCK RD,43.202492,-77.697954,,,,
2254,2254,Long Pond & Ridgeway,COUNTY HWY 136 & RED ROCK RD,43.187107,-77.701632,,,,
2255,2255,Long Pond & Ridgeway,COUNTY HWY 136 & COUNTY HWY 111,43.186707,-77.701368,,,,
2256,2256,Long Pond & Spencerport,COUNTY HWY 136 & STATE HWY 31,43.169066,-77.701478,,,,
2257,2257,Long Pond & Straub,COUNTY HWY 136 & STRAUB RD,43.197555,-77.701193,,,,
2258,2258,Long Pond & Straub,COUNTY HWY 136 & STRAUB RD,43.197971,-77.701336,,,,
2259,2259,Long Pond & Straub,COUNTY HWY 136 & STRAUB RD,43.197129,-77.701537,,,,
2260,2260,Long Pond & Trolley,COUNTY HWY 136 & STRAUB RD,43.174417,-77.701465,,,,
2261,2261,Long Pond & Valencia,COUNTY HWY 136 & VALENCIA DR,43.17703,-77.70145,,,,
2263,2263,Long Pond & Waldorf,COUNTY HWY 136 & WALDORF AVE,43.177161,-77.701707,,,,
2264,2264,Long Pond & Westside Manor,COUNTY HWY 136 & WALDORF AVE,43.20077,-77.69929,,,,
2265,2265,Long Pond & Wolcott,COUNTY HWY 136 & WOLCOTT AVE,43.172626,-77.701712,,,,
2267,2267,Lyell & 1848 Lyell,STATE HWY 31 & ALVANAR RD,43.16481,-77.675618,,,,
2268,2268,Lyell & 1916 Lyell,STATE HWY 31 & ALVANAR RD,43.164808,-77.677292,,,,
2269,2269,Lyell & 1931 Lyell,STATE HWY 31 & ALVANAR RD,43.164623,-77.677613,,,,
2270,2270,Lyell & 2218 Lyell,STATE HWY 31 & RAMP,43.164826,-77.685603,,,,
2271,2271,Lyell & 3694 Lyell,COUNTY HWY 117 & HAZELHURST DR,43.164599,-77.727402,,,,
2272,2272,Lyell & Route 390,STATE HWY 31 & EXIT 21,43.164597,-77.684055,,,,
2273,2273,Lyell & Route 390,STATE HWY 31 & RAMP,43.164576,-77.681419,,,,
2274,2274,Lyell & 64 Lyell Spencerport,COUNTY HWY 177 & RAMP,43.189117,-77.79261,,,,
2275,2275,Lyell & 67 Lyell Spencerport,COUNTY HWY 177 & RAMP,43.189134,-77.793216,,,,
2276,2276,Lyell & Abby,COUNTY HWY 117 & ABBY LN,43.164555,-77.705899,,,,
2277,2277,Lyell & Adirondack,STATE HWY 31 & ADIRONDACK ST,43.164614,-77.668993,,,,
2278,2278,Lyell & Adirondack,STATE HWY 31 & ADIRONDACK ST,43.164784,-77.668136,,,,
2279,2279,Lyell & Alvanar,STATE HWY 31 & ALVANAR RD,43.164633,-77.674473,,,,
2280,2280,Lyell & Austin,STATE HWY 31 & AUSTIN ST,43.164715,-77.643165,,,,
2281,2281,Lyell & Avery,STATE HWY 31 & AVERY ST,43.164589,-77.650501,,,,
2282,2282,Lyell & Avery,STATE HWY 31 & AVERY ST,43.164711,-77.64994,,,,
2283,2283,Lyell & Belknap,STATE HWY 31 & BELKNAP ST,43.164738,-77.661391,,,,
2284,2284,Lyell & Belknap,STATE HWY 31 & BELKNAP ST,43.164582,-77.661948,,,,
2285,2285,Lyell & Burrows,STATE HWY 31 & BURROWS ST,43.164714,-77.648573,,,,
2286,2286,Lyell & Burrows,STATE HWY 31 & BURROWS ST,43.164586,-77.648895,,,,
2287,2287,Lyell & Calihan,STATE HWY 31 & CALIHAN PARK,43.164579,-77.643478,,,,
2288,2288,Lyell & Cameron,STATE HWY 31 & CAMERON ST,43.16472,-77.639214,,,,
2289,2289,Lyell & Campbell,STATE HWY 31 & CAMPBELL PARK,43.164586,-77.655744,,,,
2290,2290,Lyell & Center,COUNTY HWY 117 & CENTER LN,43.164652,-77.715636,,,,
2291,2291,Lyell & Child,STATE HWY 31 & CHILD ST,43.164553,-77.638191,,,,
2292,2292,Lyell & Coleman,COUNTY HWY 177 & COLEMAN AVE,43.189049,-77.795367,,,,
2293,2293,Lyell & Coleman,COUNTY HWY 177 & COLEMAN AVE,43.189202,-77.795207,,,,
2294,2294,Lyell & Dewey,LYELL AVE & DEWEY AVE,43.164582,-77.632677,,,,
2295,2295,Lyell & Dewey,LYELL AVE & DEWEY AVE,43.164714,-77.632276,,,,
2296,2296,Lyell & Dodge,STATE HWY 31 & DODGE ST,43.164744,-77.663081,,,,
2297,2297,Lyell & Dodge,STATE HWY 31 & DODGE ST,43.164596,-77.663698,,,,
2298,2298,Lyell & Foxshire,COUNTY HWY 117 & FOXSHIRE LN,43.164757,-77.698503,,,,
2299,2299,Lyell & Gates,STATE HWY 31 & GATES ST,43.164605,-77.665532,,,,
2300,2300,Lyell & Glid,STATE HWY 31 & GLIDE ST,43.164585,-77.654319,,,,
2301,2301,Lyell & Glide,STATE HWY 31 & GLIDE ST,43.164706,-77.653948,,,,
2302,2302,Lyell & Gloster,STATE HWY 31 & GLOSTER RD,43.164765,-77.670574,,,,
2303,2303,Lyell & Grenville,STATE HWY 31 & GRENVILLE RD,43.164789,-77.672059,,,,
2304,2304,Lyell & Hague,STATE HWY 31 & HAGUE ST,43.164588,-77.646711,,,,
2305,2305,Lyell & Harcourt,STATE HWY 31 & HARCOURT RD,43.164617,-77.672675,,,,
2306,2306,Lyell & Hickory Manor,COUNTY HWY 117 & HICKORY MANOR DR,43.164617,-77.722964,,,,
2308,2308,Lyell & Howard,STATE HWY 31 & HICKORY MANOR DR,43.16467,-77.69046,,,,
2309,2309,Lyell & Howard,STATE HWY 31 & HICKORY MANOR DR,43.164899,-77.690649,,,,
2310,2310,Lyell & Janet,COUNTY HWY 117 & JANET LN,43.164502,-77.716919,,,,
2311,2311,Lyell & Lake State,LYELL AVE & STATE ST,43.16458,-77.623998,,,,
2312,2312,Lyell & Lake State,LYELL AVE & STATE ST,43.164723,-77.624174,,,,
2313,2313,Lyell & LeChase,COUNTY HWY 117 & LECHASE DR,43.164695,-77.704804,,,,
2314,2314,Lyell & Lee,STATE HWY 31 & COUNTY HWY 154,43.164816,-77.680421,,,,
2315,2315,Lyell & Lee Ext,STATE HWY 31 & LEE ROAD EXT,43.16462,-77.680298,,,,
2316,2316,Lyell & Broad,STATE HWY 31 & LIKLY ALY,43.1647,-77.634625,,,,
2317,2317,Lyell & Lombard,STATE HWY 31 & LOMBARD ST,43.164748,-77.666643,,,,
2318,2318,Lyell & Lombard,STATE HWY 31 & LOMBARD ST,43.164615,-77.667161,,,,
2319,2319,Lyell & Long Pond,COUNTY HWY 117 & COUNTY HWY 136,43.164754,-77.701299,,,,
2320,2320,Lyell & Mart,STATE HWY 31 & MART PL,43.164613,-77.644536,,,,
2321,2321,Lyell & McNaughton,STATE HWY 31 & MCNAUGHTON ST,43.164686,-77.651284,,,,
2322,2322,Lyell & McNaughton,STATE HWY 31 & MCNAUGHTON ST,43.164554,-77.651559,,,,
2323,2323,Lyell & Mt Read,STATE HWY 31 & MCNAUGHTON ST,43.164751,-77.659153,,,,
2324,2324,Lyell & Mt Read,STATE HWY 31 & STATE RTE 940K,43.164578,-77.659878,,,,
2325,2325,Lyell & Murray,STATE HWY 31 & MURRAY ST,43.164576,-77.641097,,,,
2326,2326,Lyell & Myrtle,STATE HWY 31 & MYRTLE ST,43.164713,-77.640847,,,,
2327,2327,Lyell & Noel,COUNTY HWY 117 & NOEL DR,43.164539,-77.708527,,,,
2328,2328,Lyell & Oak,LYELL AVE & OAK ST,43.164568,-77.631148,,,,
2329,2329,Lyell & Plymouth,,43.164606,-77.626553,,,,
2330,2330,Lyell & Plymouth,LYELL AVE & PLYMOUTH AVE N,43.164742,-77.626204,,,,
2331,2331,Lyell & Prospect,COUNTY HWY 177 & PROSPECT ST,43.189262,-77.796617,,,,
2332,2332,Lyell & Prospect,COUNTY HWY 177 & PROSPECT ST,43.189118,-77.796864,,,,
2333,2333,Lyell & Rahway,COUNTY HWY 117 & RAHWAY RD,43.164691,-77.708589,,,,
2334,2334,Lyell & Rockview,STATE HWY 31 & ROCKVIEW TER,43.164592,-77.653031,,,,
2335,2335,Lyell & Rossmore,STATE HWY 31 & ROSSMORE ST,43.164638,-77.688284,,,,
2336,2336,Lyell & Rossmore,STATE HWY 31 & ROSSMORE ST,43.164814,-77.687769,,,,
2337,2337,Lyell & Rutter,STATE HWY 31 & RUTTER ST,43.164703,-77.646971,,,,
2338,2338,Lyell & Saratoga,LYELL AVE & SARATOGA AVE,43.164712,-77.628963,,,,
2339,2339,Lyell & Shadywood,COUNTY HWY 117 & EZIO DR,43.16458,-77.702953,,,,
2340,2340,Lyell & Sherman,STATE HWY 31 & SHERMAN ST,43.16455,-77.63553,,,,
2341,2341,Lyell & Snowberry,COUNTY HWY 117 & SNOWBERRY CRES,43.164623,-77.720218,,,,
2342,2342,Lyell & Snowberry,COUNTY HWY 117 & SNOWBERRY CRES,43.164502,-77.720293,,,,
2343,2343,Lyell & Tarwood,STATE HWY 31 & TARWOOD DR,43.164632,-77.686357,,,,
2344,2344,Lyell & Twin Oak,COUNTY HWY 117 & TWIN OAK DR,43.164415,-77.728389,,,,
2345,2345,Lyell & Union,COUNTY HWY 177 & STATE HWY 259,43.190024,-77.801034,,,,
2346,2346,Lyell & Union,COUNTY HWY 177 & STATE HWY 259,43.189667,-77.800303,,,,
2347,2347,Lyell & Warner,STATE HWY 31 & WARNER ST,43.164719,-77.644389,,,,
2348,2348,Lyell & Wegman,COUNTY HWY 117 & COUNTY HWY 156,43.164666,-77.711399,,,,
2349,2349,Lyell & Wegman,COUNTY HWY 117 & COUNTY HWY 156,43.164549,-77.711831,,,,
2350,2350,Lyell & Wetmore,STATE HWY 31 & WETMORE PARK,43.164584,-77.657165,,,,
2351,2351,Lyell & Wetmore,STATE HWY 31 & WETMORE PARK,43.16474,-77.656879,,,,
2352,2352,Lyell & Whitney,STATE HWY 31 & WHITNEY ST,43.164721,-77.636728,,,,
2353,2353,Lyell & Whitney,STATE HWY 31 & WHITNEY ST,43.164558,-77.636879,,,,
2354,2354,Lyell & Woodshire,COUNTY HWY 117 & WOODSHIRE LN,43.164479,-77.723828,,,,
2355,2355,Pearl & Congress Lyons,PEARL ST & CONGRESS ST,43.063181,-76.993382,,,,
2356,2356,Main & Center Macedon,STATE HWY 31 & CENTER ST,43.068597,-77.300675,,,,
2357,2357,Main & Center Macedon,STATE HWY 31 & CENTER ST,43.068752,-77.300636,,,,
2358,2358,Main & O'Neil Macedon,STATE HWY 31 & QUAKER RD,43.070168,-77.289539,,,,
2368,2368,Maiden & Castleton,MAIDEN LN & CASTLETON RD,43.223783,-77.646161,,,,
2369,2369,Maiden & Cleverdale,MAIDEN LN & CLEVERDALE RD,43.223779,-77.644472,,,,
2370,2370,Maiden & Dewey,MAIDEN LN & STATE HWY 18,43.223894,-77.642152,,,,
2371,2371,Maiden & Everclay,MAIDEN LN & EVERCLAY DR,43.2238,-77.652307,,,,
2372,2372,Maiden & Everclay,MAIDEN LN & EVERCLAY DR,43.22369,-77.652617,,,,
2379,2379,Maiden & Lida,MAIDEN LN & LIDA LN,43.223698,-77.653923,,,,
2380,2380,Maiden & Lida,MAIDEN LN & LIDA LN,43.223809,-77.653647,,,,
2384,2384,Maiden & Mt Read,MAIDEN LN & COUNTY HWY 150,43.223855,-77.658758,,,,
2386,2386,Maiden & Oakwood,MAIDEN LN & OAKWOOD RD,43.223676,-77.645389,,,,
2387,2387,Maiden & Pomona,MAIDEN LN & POMONA DR,43.223819,-77.65073,,,,
2390,2390,Maiden & Verstreet,MAIDEN LN & VERSTREET DR,43.22369,-77.651511,,,,
2391,2391,Main & Centennial - Brockport,STATE HWY 19 & CENTENNIAL AVE,43.20697,-77.941196,,,,
2392,2392,Main & State Brockport,STATE HWY 19 & STATE ST,43.214365,-77.938714,,,,
2393,2393,Main & 1154 Main,MAIN ST E & STATE ST,43.161821,-77.580355,,,,
2394,2394,Main & 1199 Main,MAIN ST E & LAURA ST,43.161581,-77.579757,,,,
2395,2395,Main & 1800 Main,MAIN ST E & STATE ST,43.159708,-77.563541,,,,
2396,2396,Main & 71 Main,US HWY 20 & SAINT JOHNS PARK,42.91136,-77.745611,,,,
2397,2397,Main & Adams - Brockport,STATE HWY 19 & ADAMS ST,43.209247,-77.940504,,,,
2398,2398,Main & Akron,MAIN ST E & AKRON ST,43.160093,-77.553536,,,,
2399,2399,Main & Alexander,,43.160313,-77.591902,,,,
2400,2400,Main & Alexander,MAIN ST E & ALEXANDER ST,43.160608,-77.591505,,,,
2401,2401,Main & Aqueduct,MAIN ST E & AQUEDUCT ST,43.155757,-77.61191,,,,
2402,2402,Main & Arch,MAIN ST E & ARCH ST,43.160181,-77.568803,,,,
2403,2403,Main & Railroad,STATE HWY 31F & RAILROAD ST,43.103573,-77.441991,,,,
2406,2406,Main & Barnum,MAIN ST E & BARNUM ST,43.160753,-77.572998,,,,
2407,2407,Main & Barnum,MAIN ST E & BARNUM ST,43.160678,-77.573337,,,,
2408,2408,Main & Beechwood,MAIN ST E & BEECHWOOD ST,43.161294,-77.576553,,,,
2409,2409,Main & Beechwood,MAIN ST E & BEECHWOOD ST,43.161169,-77.576838,,,,
2411,2411,Main & Birch,MAIN ST E & BIRCH CRES,43.161358,-77.587935,,,,
2412,2412,Main & Bowman,MAIN ST E & BOWMAN ST,43.159979,-77.568419,,,,
2414,2414,Main & Brizee,MAIN ST & BRIZEE ST,43.106915,-77.488254,,,,
2415,2415,Main & Brookdale Brockport,STATE HWY 19 & BROOKDALE RD,43.205904,-77.941264,,,,
2417,2417,Main & Canal,,43.153074,-77.624057,,,,
2418,2418,Main & Canal,,43.152868,-77.62444,,,,
2419,2419,Main & Cascade,,43.154313,-77.618719,,,,
2421,2421,Main & Church,STATE HWY 31F & STATE HWY 250,43.09917,-77.442047,,,,
2422,2422,Main & Circle,MAIN ST E & CIRCLE ST,43.161504,-77.586424,,,,
2423,2423,Main & Clark Brockport,STATE HWY 19 & CLARK ST,43.217923,-77.93788,,,,
2426,2426,Main & Clinton Eastbound,MAIN ST E & CLINTON AVE N,43.156986,-77.60672,,,,
2428,2428,Main & Culver,MAIN ST E & CULVER RD,43.159864,-77.566605,,,,
2429,2429,Main & Culver,MAIN ST E & CULVER RD,43.159677,-77.56654,,,,
2430,2430,Main & Deland Park A,STATE HWY 250 & DELAND PARK A,43.106862,-77.441927,,,,
2431,2431,Main & Deland Park A,STATE HWY 250 & DELAND PARK A,43.106856,-77.441758,,,,
2432,2432,Main & Durham,MAIN ST E & DURHAM ST,43.159994,-77.559626,,,,
2433,2433,Main & East,STATE HWY 250 & EAST AVE,43.105568,-77.441793,,,,
2434,2434,Main & East,STATE HWY 250 & EAST AVE,43.10582,-77.44194,,,,
2435,2435,Main & Edgewood,,43.151127,-77.632496,,,,
2436,2436,Main & Edgewood,STATE HWY 33 & EDGEWOOD PARK,43.151036,-77.632595,,,,
2439,2439,Main & Erie Brockport,STATE HWY 19 & ERIE ST,43.214562,-77.938888,,,,
2440,2440,Main & Fair Brockport,STATE HWY 19 & FAIR ST,43.209059,-77.940329,,,,
2441,2441,Main & Fairport,MAIN ST & STATE HWY 31F,43.105437,-77.489006,,,,
2442,2442,Main & Fitzhugh,,43.155192,-77.614419,,,,
2443,2443,Main & Franklin,MAIN ST E & FRANKLIN ST,43.157694,-77.604236,,,,
2444,2444,Main & Genesee,STATE HWY 33 & GENESEE ST,43.150077,-77.636428,,,,
2445,2445,Main & Gibbs,MAIN ST E & GIBBS ST,43.158412,-77.601184,,,,
2446,2446,Main & Gibbs,MAIN ST E & GIBBS ST,43.158114,-77.601743,,,,
2447,2447,Main & Hall,MAIN ST E & LAURA ST,43.159888,-77.562909,,,,
2448,2448,Main & Henion,,43.150633,-77.634584,,,,
2449,2449,Main & Henion,STATE HWY 33 & HENION ST,43.150604,-77.634361,,,,
2452,2452,Main & Indiana,MAIN ST E & INDIANA ST,43.159834,-77.560621,,,,
2454,2454,Main & Jefferson,,43.151997,-77.628802,,,,
2455,2455,Main & Jefferson,STATE HWY 33 & JEFFERSON AVE,43.151815,-77.629126,,,,
2456,2456,Main & Kansas,,43.159995,-77.55581,,,,
2457,2457,Main & Kansas,MAIN ST E & KANSAS ST,43.160137,-77.555757,,,,
2458,2458,Main & King,,43.152554,-77.62633,,,,
2459,2459,Main & King,STATE HWY 33 & KING ST,43.152349,-77.626794,,,,
2460,2460,Main & King Brockport,STATE HWY 19 & KING ST,43.215377,-77.938633,,,,
2461,2461,Main & Lake Hilton,STATE HWY 18 & STATE HWY 259,43.288179,-77.792748,,,,
2462,2462,Main & Liberty Brockport,STATE HWY 19 & LIBERTY ST,43.218004,-77.937633,,,,
2463,2463,Main & Clinton Westbound,MAIN ST E & CLINTON AVE N,43.157345,-77.60588,,,,
2464,2464,Main & Lift Bridge Ln,STATE HWY 31F & LIFTBRIDGE LN E,43.102062,-77.441856,,,,
2465,2465,Main & Lift Bridge Ln,STATE HWY 31F & LIFTBRIDGE LN E,43.102515,-77.44201,,,,
2467,2467,Main & Madison,,43.152276,-77.627529,,,,
2468,2468,Main & Market Brockport,STATE HWY 19 & MARKET ST,43.215441,-77.938386,,,,
2469,2469,Main & Minges,MAIN ST E & MINGES ALY,43.162155,-77.582669,,,,
2470,2470,Main & Monroe - Brockport,STATE HWY 19 & MONROE AVE,43.212715,-77.939447,,,,
2471,2471,Main & Montgomery,MAIN ST W & MONTGOMERY ALY,43.155326,-77.614551,,,,
2472,2472,Main & Mustard,MAIN ST E & MUSTARD ST,43.160935,-77.575169,,,,
2474,2474,Main & Packard,MAIN ST E & PACKARD ST,43.159685,-77.564971,,,,
2475,2475,Main & Packard,MAIN ST E & PACKARD ST,43.159821,-77.564569,,,,
2477,2477,Main & Pitkin,MAIN ST E & PITKIN ST,43.159259,-77.596658,,,,
2479,2479,Main & Plymouth,Main St & Plymouth Ave,43.154914,-77.615889,,,,
2480,2480,Main & Prince,MAIN ST E & PRINCE ST,43.160753,-77.589806,,,,
2481,2481,Main & Prince,,43.160958,-77.589567,,,,
2482,2482,Main & Quincy,MAIN ST E & QUINCY ST,43.160331,-77.569938,,,,
2483,2483,Main & Railroad,STATE HWY 31F & QUINCY ST,43.103093,-77.441793,,,,
2485,2485,Main & RTS,MAIN ST E & MUSTARD ST,43.161005,-77.574618,,,,
2486,2486,Main & Scio,MAIN ST E & SCIO ST,43.158665,-77.59925,,,,
2487,2487,Main & Scio,MAIN ST E & SCIO ST,43.158974,-77.598728,,,,
2488,2488,Main & Sidney,MAIN ST E & SIDNEY ST,43.160367,-77.570989,,,,
2489,2489,Main & South Brockport,STATE HWY 19 & SOUTH AVE,43.208512,-77.940487,,,,
2490,2490,Main & South,MAIN ST E & SOUTH AVE,43.156505,-77.609006,,,,
2491,2491,Main & St Paul,MAIN ST E & SAINT PAUL ST,43.156573,-77.609303,,,,
2492,2492,Main & State,MAIN ST E & STATE ST,43.155847,-77.612281,,,,
2493,2493,Main & Stillson,MAIN ST E & STATE HWY 96,43.157771,-77.603355,,,,
2494,2494,Main & Trowbridge,,43.15351,-77.622471,,,,
2495,2495,Main & Trowbridge,STATE HWY 33 & TROWBRIDGE ST,43.153434,-77.622018,,,,
2496,2496,Main & Union,MAIN ST E & UNION ST N,43.160049,-77.594023,,,,
2497,2497,Main & University,MAIN ST E & PITKIN ST,43.159434,-77.596426,,,,
2498,2498,Main & Village Hall,STATE HWY 31F & PLEASANT ST,43.100506,-77.442037,,,,
2499,2499,Main & Village Hall,STATE HWY 31F & FAIRPORT VILLAGE LNDG,43.100639,-77.441858,,,,
2500,2500,Main & Washington,,43.154429,-77.618027,,,,
2501,2501,Main & Washington,,43.154779,-77.616668,,,,
2502,2502,Main & Wentworth,,43.151486,-77.630964,,,,
2503,2503,Main & West,MAIN ST & WEST AVE,43.111518,-77.485952,,,,
2504,2504,Main & Whitney,STATE HWY 250 & COUNTY HWY 17,43.108114,-77.441735,,,,
2505,2505,Main & Willowbank,STATE HWY 33 & WILLOWBANK PL,43.151331,-77.631323,,,,
2506,2506,Main & Winton,,43.159109,-77.548802,,,,
2507,2507,Main & Winton,MAIN ST E & WINTON RD N,43.15896,-77.54885,,,,
2508,2508,Main & Wisconsin,MAIN ST E & WISCONSIN ST,43.159943,-77.557907,,,,
2509,2509,Main & Wisconsin,MAIN ST E & WISCONSIN ST,43.160073,-77.557579,,,,
2510,2510,Main & Woodstock,MAIN ST E & WOODSTOCK RD,43.159864,-77.551433,,,,
2511,2511,Main & Woodstock,MAIN ST E & WOODSTOCK RD,43.159836,-77.551771,,,,
2512,2512,Main & 16 Main,STATE HWY 96 & WOODSTOCK RD,43.091548,-77.514833,,,,
2513,2513,Main & 21 Main,STATE HWY 96 & WOODSTOCK RD,43.091824,-77.514921,,,,
2514,2514,Main & Church,STATE HWY 96 & CHURCH ST,43.090012,-77.51573,,,,
2515,2515,Main & Del Monte Lodge,STATE HWY 96 & CHURCH ST,43.093899,-77.514284,,,,
2516,2516,Main & Hilltop,STATE HWY 64 & HILLTOP DR,43.079963,-77.521435,,,,
2517,2517,Main & Hilltop,STATE HWY 64 & HILLTOP DR,43.080119,-77.521521,,,,
2518,2518,Main & Jefferson,,43.086383,-77.518127,,,,
2519,2519,Main & Jefferson,STATE HWY 96 & STATE HWY 252,43.086686,-77.518099,,,,
2520,2520,Main & Lincoln,STATE HWY 96 & LINCOLN AVE,43.08957,-77.516228,,,,
2521,2521,Main & Line,STATE HWY 96 & LINE ST,43.0969,-77.514279,,,,
2522,2522,Main & Line,STATE HWY 96 & LINE ST,43.096722,-77.514046,,,,
2523,2523,Main & Locust,STATE HWY 96 & LOCUST ST,43.089416,-77.516142,,,,
2524,2524,Main & Pittsford Dairy,STATE HWY 96 & LOCUST ST,43.093527,-77.514188,,,,
2525,2525,Pittsford Loop,PITSFORD LOOP,43.083807,-77.519866,,,,
2526,2526,Main & Rand,STATE HWY 64 & RAND PL,43.084503,-77.519382,,,,
2527,2527,Main & Reitz,STATE HWY 64 & REITZ PKWY,43.083481,-77.519826,,,,
2528,2528,Main & Stone,STATE HWY 64 & REITZ PKWY,43.077507,-77.52241,,,,
2529,2529,Main & Stonegate,STATE HWY 96 & STONEGATE LN,43.087826,-77.517197,,,,
2530,2530,Main & Stonegate,STATE HWY 96 & STONEGATE LN,43.087964,-77.517334,,,,
2531,2531,Main & Sunset,STATE HWY 64 & SUNSET BLVD,43.081957,-77.520669,,,,
2532,2532,Main & Sunset,STATE HWY 64 & SUNSET BLVD,43.081856,-77.520554,,,,
